file_id,file_name,r_mean,r_std,r_min,r_max,g_mean,g_std,g_min,g_max,b_mean,b_std,b_min,b_max,class_label
1Zo_xYk0DQzmjMzRror2X2F6M1ZQypYkS,panda_grass_1232_aug_00365.jpg,93.79693478954081,35.53470699413929,3,230,113.69310028698979,33.98414358979369,6,234,30.736567283163264,20.320539002990728,0,136,panda_grass
1E0Bmk1PQTF09UfM12KB8wJek4TRJWB6g,panda_grass_598_aug_00373.jpg,61.27347735969388,50.06286810987047,0,237,88.89883609693878,64.11998734921262,0,255,24.223114636479593,28.286058557709342,0,192,panda_grass
1kpr4v3kOYFOrpuM-9jHBU7fsp2y7a1Tw,panda_grass_963_aug_00372.jpg,58.0417330994898,22.800262570239767,0,134,77.67617984693878,26.18914173799434,0,151,26.92966757015306,13.004339993808488,0,92,panda_grass
185ZJmgoHJ-tYAh6gperP2oYZ5UBFNbCE,panda_grass_598_aug_00371.jpg,59.10985331632653,32.42898457165105,0,182,104.42610012755102,45.027554980201586,0,218,25.426020408163264,18.91844900108691,0,117,panda_grass
1Vj_VwjO7mPATwf481TQLTnXCX1y_5jsk,panda_grass_1553_aug_00359.jpg,57.612025669642854,30.403984444206074,0,167,79.64014668367346,35.99910162008177,0,185,28.641860650510203,20.731559452102026,0,146,panda_grass
15eacCjtR1gI1ekVYzMyWr_UWAWXFHynW,panda_grass_1215_aug_00374.jpg,64.41288663903062,29.786209831859182,0,185,89.30592315051021,33.582991597089226,0,199,34.58448262117347,21.138883535454166,0,154,panda_grass
1iRy8rFFs5PCdMkKjTVSazLIPGVnzSmyW,panda_grass_709_aug_00364.jpg,86.86015226403062,39.176271991575945,0,226,109.7413105867347,40.662247497653446,1,246,29.421994579081634,25.533824967094642,0,188,panda_grass
1ktxKxD4CFMdW6DG5JVmjtsJdutpmwqL1,panda_grass_1574_aug_00369.jpg,39.636021205357146,34.534970322974566,0,172,64.14518893494898,46.377862353091494,0,205,19.841657366071427,22.420306431024663,0,141,panda_grass
1UHK5feDaGct7lrBtJM7mUfn6chyaWmpw,panda_grass_170_aug_00366.jpg,61.568678252551024,38.0884739859815,0,196,84.26257573341837,45.861375207290315,0,212,32.14068478954081,25.72232401103198,0,155,panda_grass
1qnjxij7a_J1mPao7ly5opytoSxpNvQWS,panda_grass_1215_aug_00397.jpg,69.62547831632654,42.43369114163728,0,219,91.1014628507653,49.140654241950266,0,236,30.69268176020408,25.27757067867292,0,173,panda_grass
1YRTI6B5IJQ4taPNuREgOPF9UibMXxFGi,panda_grass_719_aug_00385.jpg,74.62169164540816,43.32441530536334,0,221,99.80173788265306,49.81350457187604,0,247,46.66244818239796,33.539075371676766,0,201,panda_grass
1POOjrZGvnLm0JRKFPDVD8JWDO6HfG-ri,panda_grass_811_aug_00388.jpg,89.28075175382654,49.74192886895832,0,241,99.59791533801021,52.67815695621306,0,250,49.518195950255105,34.24531351397077,0,197,panda_grass
1HpAmumLjZSuFC9LGNr1SCOZ4yqxLFecw,panda_grass_963_aug_00382.jpg,50.539042570153065,27.957189106633063,0,159,77.47082270408163,36.42966430992568,0,173,29.093630420918366,19.762188322611447,0,125,panda_grass
1cI1rKGkDvdWqKHmt3WKWQBrOTR_s9yjc,panda_grass_1574_aug_00394.jpg,67.3100884885204,31.27332303548158,0,195,100.71641820790816,35.97200315599194,0,219,34.87936463647959,22.96793513155422,0,151,panda_grass
1J4oyPvPWGmTbo8af5ULuW-qK_YSpHwyw,panda_grass_1568_aug_00379.jpg,83.03204719387755,29.231172829796375,0,197,113.13354990433673,33.060257558356035,0,224,45.61654974489796,19.222935611644054,0,132,panda_grass
1lPi97sJi2NZM5-WptccOwqMQb0kmoT07,panda_grass_402_aug_00390.jpg,51.20992107780612,34.04731801631522,0,172,77.38608099489795,46.88906694519405,0,191,30.166852678571427,21.75460083827403,0,152,panda_grass
1KcPd0LT1_ktwFn0Rgg1mJOqEJSSMI1Zw,panda_grass_811_aug_00384.jpg,72.02331792091837,33.60161444431443,0,206,97.2040019132653,36.686395547016325,0,235,36.85668447066327,25.387595057843523,0,162,panda_grass
1u5lqA6ZE9T-6yQpDn9l3TXMizFZTn36y,panda_grass_1571_aug_00381.jpg,79.5399394132653,40.09627135521104,0,235,102.71713568239795,43.51528930290867,0,251,46.798848054846935,30.845730328661073,0,196,panda_grass
1zQDk2OWyNS0aBebvd5XNfFq1nulUcRfY,panda_grass_1023_aug_00392.jpg,70.30506616709184,36.68181608401779,0,209,99.27469308035714,44.03193163345884,0,219,34.1740872130102,20.54120576235979,0,149,panda_grass
1gfM3GbcSr4bb9zPtUSnnrYzFDT7a8Mot,panda_grass_1564_aug_00387.jpg,66.46928810586735,28.620927641547926,0,174,66.46928810586735,28.620927641547926,0,174,66.46928810586735,28.620927641547926,0,174,panda_grass
1mzWNrRQ0VT5vM5DbTAyWqA-Yat0qSgRj,panda_grass_1568_aug_00386.jpg,66.76528619260205,43.68785281115072,0,254,99.01054288903062,50.2314749997682,0,255,43.071209343112244,34.520232557961265,0,240,panda_grass
1ICCdZ3p2DKYon3XdhWMHGsTx7n_uA0-B,panda_grass_649_aug_00393.jpg,47.15874123086735,25.87065112528805,0,140,73.90413743622449,31.7864356174009,0,169,20.501375159438776,16.654318019530887,0,109,panda_grass
1DxqX5MCbk5QndLKALxlKGcStjU2xYkC-,panda_grass_612_aug_00395.jpg,56.696847098214285,33.06350295451143,0,172,69.1264349489796,36.017029872850976,0,175,28.810148278061224,22.851678455573943,0,150,panda_grass
1o2o6ULimx3M5VEW2cW_96ejka_b30wEt,panda_grass_1574_aug_00396.jpg,62.492546237244895,35.370992172945385,0,191,86.51550542091837,41.06711641201812,0,211,33.76068239795919,25.40148375504475,0,158,panda_grass
1vsbkzDznhFWyCD0u4rmRdFfBE-QRI5eE,panda_grass_1548_aug_00391.jpg,94.21348852040816,33.59396004649847,0,210,94.21348852040816,33.59396004649847,0,210,94.21348852040816,33.59396004649847,0,210,panda_grass
143Spult5z0gMjXXk3zeUSAdoNvK2A0nf,panda_grass_1064_aug_00417.jpg,69.59954958545919,34.83252191364743,0,185,77.05626195790816,35.76775020837022,0,185,36.54388552295919,22.512948621399023,0,152,panda_grass
1qvCtMisjwP81blciM6bdVwK4Y8jDbI6Y,panda_grass_589_aug_00378.jpg,52.252172353316325,26.408264045586503,0,171,85.85269850127551,32.48790624875528,0,190,37.78637197066327,22.14755814925249,0,147,panda_grass
1BabVgbaHh-L23TmuMwCDsU2iYnIvzyeI,panda_grass_589_aug_00403.jpg,62.07011320153061,32.43777013601003,0,176,80.19728555484694,36.35473030601188,0,189,29.710120376275512,21.932747528743786,0,142,panda_grass
18rJH7U7AV0Acnd_z6TRBVUjYS-rsYBeM,panda_grass_982_aug_00416.jpg,54.008231026785715,36.44242985271908,0,249,108.18317522321429,50.39412851420513,0,255,33.87549824617347,27.841421573126055,0,193,panda_grass
14F7YQPorE_K-cczgnp3ltZ7HGZM3xC_R,panda_grass_402_aug_00413.jpg,49.869021045918366,25.105933567926908,0,141,69.73949697066327,31.35114434167716,0,156,36.68470982142857,20.006910531527893,0,124,panda_grass
1Jc9hdtmIJ7CR6gEBNHWFBOby4xBU2z12,panda_grass_837_aug_00400.jpg,75.99736926020408,39.44053595439626,0,222,105.58613679846938,44.17522933966674,0,248,46.029655612244895,31.359595408421114,0,197,panda_grass
1zy9oEoyPS2Km9GLHd_qo53cDUTf1fR6x,panda_grass_141_aug_00402.jpg,41.897142059948976,22.459313478409452,0,145,75.31086575255102,26.382490713475974,0,164,27.707489636479593,18.62731857989158,0,127,panda_grass
17I4i6RjgqpYXI3UYQkh2S2meoDqVNGVM,panda_grass_1119_aug_00401.jpg,54.97347337372449,34.42338654282317,0,194,76.60367506377551,42.424265382609875,0,198,29.736806441326532,22.335249411368114,0,150,panda_grass
151BmfwqxRrEoiCNEtB45Xq2IQkydPHUP,panda_grass_963_aug_00398.jpg,62.960518973214285,27.96356118072165,0,162,82.13249362244898,32.51322618383689,0,179,45.90411750637755,22.125073733250098,0,141,panda_grass
1j6E-qjqGxv6ZXpCnRT7vXQOUtQw4E_A7,panda_grass_1232_aug_00414.jpg,55.86597177933673,21.387989688655527,0,119,64.73194355867346,22.916632545186477,0,126,33.946906887755105,13.835969187820927,0,86,panda_grass
1MSPjGNE5L9jna8cug0lPokjlIY3-PFZ1,panda_grass_1064_aug_00405.jpg,61.30193718112245,36.33368344071074,0,187,69.75015943877551,37.71944560600101,0,185,20.2650071747449,18.651574786597454,0,135,panda_grass
1QNP5qzIIUIzY3Qkw5mnSHeCKpaqUV6aO,panda_grass_635_aug_00409.jpg,48.62513950892857,34.36916643712642,0,185,81.38069993622449,44.89681291123703,0,233,33.58533960459184,27.594456929768103,0,172,panda_grass
1No_caVQ3DaASeFa-NX360RAkf-6q-XnV,panda_grass_1568_aug_00408.jpg,86.59691884566327,53.946260972715564,0,253,111.05438855229592,58.77597982035933,0,255,31.44856106505102,31.890673428763666,0,221,panda_grass
18a4nxVi9gJDFlVIXsicDWtvGVdeMxW8u,panda_grass_635_aug_00411.jpg,71.04797114158163,27.983349190205107,0,159,96.2552415497449,32.84082539597298,0,192,34.305046237244895,17.776758225774252,0,116,panda_grass
1uNDUfp-6IcoZnXXg5JQtXDOGAenSj2g4,panda_grass_1562_aug_00406.jpg,63.758231026785715,22.98692321306033,0,146,75.8311543367347,24.5771759670318,0,152,27.060267857142858,12.200896736644095,0,89,panda_grass
1R8hKI0OyxFvKnX3BIE9Gh4ztUgfWWxbv,panda_grass_598_aug_00415.jpg,62.014867665816325,29.881302473259623,0,145,67.52134486607143,31.151731058933485,0,145,30.04685507015306,17.860888470859237,0,106,panda_grass
1sT82PTRjAr71H4pmvSaBdnua0pl619_r,panda_grass_968_aug_00410.jpg,95.0865553252551,35.94588330852376,0,207,101.21010044642857,36.08120754587112,0,206,54.888891103316325,24.528378133558334,0,162,panda_grass
11eKU9uXu7nmStX2ADa-hAnRBLmpJwIfc,orchid_tree_4738_aug_00394.jpg,64.17520328443878,46.80390671462933,0,255,81.39795918367346,53.74070457395843,0,255,30.768375318877553,26.277981797824363,0,172,orchid_tree
1V05bg0p6D5TgZzyBYuW73Zd92TfOaHyT,orchid_tree_4747_aug_00388.jpg,60.21205357142857,26.814109855903794,0,189,82.95998086734694,31.85291903552668,0,206,32.09717793367347,15.893484237474805,0,119,orchid_tree
1mNCx-j6Uefa_6I5OxImX3gg-6YPCAxo1,orchid_tree_4747_aug_00386.jpg,55.268195950255105,35.22520869758097,0,222,77.79298867984694,43.32199828244886,0,240,29.08954480229592,21.27008761094101,0,178,orchid_tree
1LHz7KTOEDm_ExThYeoTlmNKoZRwyiu90,orchid_tree_1052_aug_00390.jpg,48.39608577806123,24.31690740278252,0,144,61.478834502551024,28.790521411245955,0,150,30.708426339285715,14.223253714118792,0,103,orchid_tree
1seDIo-FZfivqYsGpuXilx0IC9g-K1eY4,orchid_tree_978_aug_00389.jpg,45.22161989795919,26.980642503259364,0,171,75.42301100127551,37.77990947499707,0,212,28.486427774234695,19.248728981132118,0,138,orchid_tree
1-r2GCqhFfyeT0thLk1e7VvUBf9Jrt2W7,orchid_tree_803_aug_00385.jpg,46.54725366709184,24.42947698037811,0,155,56.999780771683675,27.93371209054207,0,162,29.605209661989797,15.184408409060476,0,111,orchid_tree
1hyPJ7H5jIYfk4eO54QazDzDOYuKqwv79,orchid_tree_4793_aug_00378.jpg,51.63749601403061,36.92613180770224,0,222,75.53156887755102,43.7255876667064,0,238,20.924984056122447,19.55400441871546,0,180,orchid_tree
1P6Ip_9-uh0OiWe_D-GrPbDpM5Qj0TVgE,orchid_tree_4512_aug_00384.jpg,50.546516262755105,24.831571279712485,0,161,62.09815449617347,27.65025610603489,0,167,23.446847098214285,12.603168195231587,0,103,orchid_tree
16xGnQIT1ZQGiw98OS1qcUE1G2FlvRZlw,orchid_tree_640_aug_00382.jpg,48.02034837372449,29.325469200337825,0,212,60.99838568239796,34.00864460617073,0,217,34.45248724489796,22.7980903651667,0,203,orchid_tree
1_ApLh9MUAWjP9xIR_qxF6_ugbH729LG_,orchid_tree_843_aug_00383.jpg,68.71504304846938,42.55476609191754,0,254,90.6373365752551,47.02650846786153,1,255,43.97030452806123,29.731534794346146,0,217,orchid_tree
1XUb-EoKwXTON-Bmjj2wvDLm73MRII1Or,orchid_tree_4694_aug_00380.jpg,47.17426658163265,35.11497441311222,0,197,75.5833665497449,48.8825157325435,0,227,26.41962292729592,21.874632758973558,0,149,orchid_tree
1j0ZUEO136KnySwraWuPNtkrGthVPnFQn,orchid_tree_1064_aug_00381.jpg,44.97891422193877,32.690842766715676,0,203,70.55147879464286,42.93994211259118,0,235,21.743582589285715,20.772205303854047,0,159,orchid_tree
1ZddqZucx1iRicY1zKs33eOX-7A4yNs8N,orchid_tree_322_aug_00376.jpg,65.99894371811224,30.880672447404887,0,240,94.93082350127551,36.53308462870744,0,254,41.86310188137755,23.445124885054057,0,232,orchid_tree
1YIhKNFiI9_0Z-_HY4qFvl_ppNBphcPbC,orchid_tree_1217_aug_00375.jpg,37.34650031887755,20.297241985936175,0,127,53.59365035076531,25.801264238564553,0,146,20.403041294642858,12.16748937415479,0,79,orchid_tree
1n3sUUOyiFElWzPJsDc5TB5wH46IS7FvE,orchid_tree_4727_aug_00377.jpg,48.797871492346935,38.4549337259527,0,211,69.90672831632654,47.671612714606084,0,225,17.775151466836736,18.361902512108465,0,133,orchid_tree
1GOrvEIi60BG0Nqe-8nmjoKiqpLV96-oJ,orchid_tree_803_aug_00374.jpg,40.28455835459184,19.405609192304805,0,130,49.36611128826531,22.524041389636402,0,142,30.367785395408163,13.896733363947035,0,106,orchid_tree
1krItHcWFTKHBmXEbbJJau8Qm-CmMgWKb,orchid_tree_1169_aug_00373.jpg,39.086555325255105,33.51556697470788,0,178,53.268275669642854,40.83785527831597,0,190,19.984654017857142,20.50085073578992,0,128,orchid_tree
1ABqN8mkxbCOOxsZoitbwURKR0sEYgFRO,orchid_tree_315_aug_00371.jpg,49.53838488520408,29.577727392804146,0,243,74.77367665816327,35.11918876236426,0,255,28.478675063775512,21.742763199760752,0,222,orchid_tree
1eYv2ZhEK4w3bmfB4YsbF1kjngBabkftg,orchid_tree_984_aug_00364.jpg,64.03838488520408,28.9291887302934,0,187,64.03838488520408,28.9291887302934,0,187,64.03838488520408,28.9291887302934,0,187,orchid_tree
1psrDKGG3RiRkwkSnEF2myee_g6X7uYPt,orchid_tree_1029_aug_00370.jpg,61.07144850127551,32.84800219114818,0,237,86.4049147002551,37.59269059804802,0,247,32.01835538903061,20.200711865155405,0,174,orchid_tree
1xIizEEr6iu_5-p6OLkE2v-B10ROTFPY4,orchid_tree_796_aug_00368.jpg,54.17227359693877,35.058738312661156,0,230,80.31299824617346,43.58493262690118,0,249,23.844866071428573,18.850846168211476,0,167,orchid_tree
1sP_aD4oZlhBkxPATUq4bpzUTXnbwk0qL,orchid_tree_680_aug_00369.jpg,62.132732780612244,30.407127310162007,0,231,62.132732780612244,30.407127310162007,0,231,62.132732780612244,30.407127310162007,0,231,orchid_tree
1oEPYTJbvSovKXrQGHGFYV_i4bZcgZJIA,orchid_tree_4793_aug_00367.jpg,61.80646125637755,40.19016736069261,0,246,92.2651068239796,50.34121644302724,0,255,26.329838966836736,21.643179974745426,0,194,orchid_tree
1HYEEC2zOlsYvWFi9gycBJJXbpev31SWw,orchid_tree_1169_aug_00365.jpg,41.808812978316325,32.61207096781389,0,190,62.18779894770408,41.15519005638202,0,220,28.36264349489796,24.415513386058297,0,151,orchid_tree
1QIrwaPNDil5c3RllH_DtpQoaTjBnL2uZ,orchid_tree_1194_aug_00362.jpg,51.00147480867347,32.80110464507536,0,210,84.34823421556122,41.192150390791596,0,254,38.18203922193877,26.26325711979673,0,175,orchid_tree
1QZy4cG2naHcexxf0kzp_XACKCLUTdB0b,orchid_tree_640_aug_00359.jpg,49.69395727040816,29.992340781893898,0,252,89.25825095663265,36.034821523728546,0,255,40.52110570790816,25.072678019245306,0,248,orchid_tree
1qzvDuQTVR_qU7HiLcqC6OS8grEbDQl90,orchid_tree_154_aug_00361.jpg,45.507593271683675,18.112024245040626,0,182,62.42817283163265,20.80585763748646,0,190,32.89730149872449,13.87024891266243,0,167,orchid_tree
1TC0MnM7NO013YWqyz8YE7JsiJZx-ThdV,orchid_tree_1051_aug_00360.jpg,61.05893255739796,29.681607476579323,0,188,72.3739237882653,32.641029873334205,0,195,43.12069515306123,20.70331407314177,0,151,orchid_tree
1UK3j7asGZgrFVu8CpxRTQVzTIiw1Qt_-,orchid_tree_570_aug_00358.jpg,64.2203443877551,31.89010054990306,0,254,89.15407764668367,33.985619868037745,1,255,30.275769292091837,21.727891456507084,0,229,orchid_tree
1n3bGAzNdF754HGxP7kS00VIuAMxeGKBC,orchid_tree_812_aug_00355.jpg,64.23553093112245,51.66741461896004,0,255,77.89732142857143,55.98342641357196,0,255,31.893933354591837,30.365162252645497,0,200,orchid_tree
1fFFKDs1ZzRm3pb5i1q_RXO9-xjP1LjcN,orchid_tree_1158_aug_00357.jpg,52.183952487244895,37.3218664849946,0,221,79.61375956632654,46.8804118177832,0,251,28.381457270408163,24.909355324813035,0,170,orchid_tree
1P0e00RkENywGZw0DI_BDjLjhN3-jII9U,orchid_tree_4694_aug_00354.jpg,60.74047353316327,43.08453542986031,0,213,71.15746572066327,47.99064801792891,0,217,37.451789700255105,27.611574799064712,0,161,orchid_tree
1D_GHXsrTyp_i4krJJi3Y9qAUN8rkSz55,orchid_tree_969_aug_00349.jpg,43.28896285076531,28.470430910280427,0,154,57.87356505102041,34.98782527201285,0,171,22.095145089285715,15.55411329509589,0,102,orchid_tree
1P6v3Po1NWQHizGyhcVjm2EjIMI95nf5j,orchid_tree_605_aug_00352.jpg,32.432597257653065,23.07706959002098,0,179,54.878148915816325,32.92949471733196,0,194,25.98210299744898,19.117292202051686,0,171,orchid_tree
1keCiFCGqdeWgm1Wg3k_EsMepZ7dx3pyU,orchid_tree_1236_aug_00347.jpg,39.04478236607143,20.69139378067323,0,135,55.49599410076531,26.216334246762557,0,148,22.296476403061224,13.243661256507648,0,95,orchid_tree
1tlkMtiCGmK4hI27nyPuiy2vFDFsWU46T,orchid_tree_4747_aug_00351.jpg,58.704021843112244,32.35737488718892,0,180,66.19624920280613,33.28720949269174,0,183,20.342853156887756,14.713349008753015,0,126,orchid_tree
1h1DgkFSKzcTp2HBqr73gaZeZEWZ2FYpx,orchid_tree_1169_aug_00345.jpg,52.37310666454081,30.01719521760696,0,165,65.87193080357143,36.38216336300321,0,169,38.177076690051024,21.091556326602326,0,120,orchid_tree
18-UfqT121cDvKCtwYlJSw9YTTPMMYIgE,orchid_tree_1194_aug_00346.jpg,51.146364795918366,27.893697790964513,0,187,72.38502471301021,34.10096145473707,0,213,31.694495376275512,19.529834091341947,0,135,orchid_tree
12cDHORbPdEWz3Eh4YMmrtX7adZ2-CWMk,orchid_tree_305_aug_00344.jpg,69.99065290178571,31.88347995700508,0,226,93.61902104591837,37.44448676072075,0,236,44.40561224489796,23.222026087473484,0,210,orchid_tree
1uTNyv4s2-0p77Dc11-03pIk9lUx7y4Iu,orchid_tree_1051_aug_00341.jpg,46.43419164540816,28.01471955481539,0,157,55.24326371173469,31.283867083004033,0,162,29.19306042729592,17.913548651225717,0,122,orchid_tree
16QHKUWZQd32jQ_RmYeDldqGigD3K2Hx8,orchid_tree_670_aug_00342.jpg,47.31714365433673,32.017793120575206,0,254,97.55076132015306,44.552727480671116,0,255,34.04866868622449,25.404441845450553,0,246,orchid_tree
1gyTD9VeJvkVDsrDvv26aKUFtMB2n9yFH,orchid_tree_570_aug_00336.jpg,57.07314253826531,19.829809183352666,0,175,67.07938058035714,21.678297845537593,0,178,39.4716796875,13.543597930338725,0,157,orchid_tree
1KTWTdXw93chv9D4hcfcYxV0lKHh2OC4-,orchid_tree_4694_aug_00343.jpg,58.443239795918366,29.471207367100533,0,159,58.443239795918366,29.471207367100533,0,159,58.443239795918366,29.471207367100533,0,159,orchid_tree
1hHhjoLpeAG5F1ft8ooKwAfAk_obnZpes,orchid_tree_1217_aug_00339.jpg,32.250996492346935,19.97028891171738,0,134,55.9997409119898,27.198930638876863,0,169,17.404516103316325,13.63403421163918,0,105,orchid_tree
18ZbEjJXYwfq-_9GlGlXykkxAq-8etaHO,orchid_tree_809_aug_00335.jpg,38.156170280612244,28.666010528703133,0,198,56.57108976403061,36.07603357020718,0,219,22.96940768494898,19.05507657020116,0,140,orchid_tree
1cgwYezDBPrmB8i38u5Wv0gupDOYkm0y3,orchid_tree_4793_aug_00337.jpg,57.57720822704081,33.092249794762566,0,233,98.88484534438776,45.289915342032316,0,255,31.842873086734695,20.849341899097787,0,189,orchid_tree
1nI9h-npIHikfxho9ThE7WCPqq20W7dMJ,orchid_tree_1029_aug_00334.jpg,68.15943877551021,41.660687613319816,0,248,79.4305644132653,43.54814725053635,0,245,32.672632334183675,23.588455472101966,0,178,orchid_tree
1rbMSU0J33vLum4oF5ITapWKA_NXM8RNv,orchid_tree_611_aug_00332.jpg,49.76458864795919,24.494570882801256,0,190,60.052315848214285,26.52187006331458,0,192,31.5875318877551,18.397569806248022,0,174,orchid_tree
1iV3Pq-pEh3uRmJ7qeSyeJrYqhNZsbyM8,orchid_tree_794_aug_00333.jpg,47.21548150510204,30.998269981211884,0,215,70.29848931760205,40.554562789996105,0,245,38.68568638392857,25.071539049522297,0,190,orchid_tree
1f32LqdQDcWZ8ghsieyalBrR4EJWQ_-rS,orchid_tree_1051_aug_00338.jpg,43.523796237244895,31.618228983981393,0,202,69.64819834183673,38.000176745110544,0,215,17.2060546875,16.801500816866856,0,137,orchid_tree
16YpuUdlsAsmgEOwx-gsl8JwQ0RCe2heh,orchid_tree_305_aug_00330.jpg,72.5326849489796,22.119738073356704,12,248,97.0229193239796,24.10947311934343,28,252,39.98196348852041,14.258569828542663,0,219,orchid_tree
1-o3rnNx8NVgRAWwDjRrsZ-XNBqL4eELH,orchid_tree_1038_aug_00328.jpg,58.08354591836735,36.01882982595429,0,218,70.77772241709184,39.14425931946802,0,226,25.091617506377553,21.667026040163595,0,149,orchid_tree
1SgCwvCKfTRRppyhSrJoFZSikeZRuMcCZ,orchid_tree_4738_aug_00329.jpg,58.98907844387755,36.47712429180395,0,181,66.2524713010204,37.79935197219221,0,174,22.611467633928573,16.549781264885826,0,128,orchid_tree
18T7Aa6CsJGwuzzTxlIKe4-tNsLuf6Ynd,orchid_tree_4771_aug_00327.jpg,50.022680165816325,37.83938162308855,0,225,70.47532684948979,48.03122436834583,0,240,26.604910714285715,22.457121376129937,0,186,orchid_tree
1anDVGbSIurXXa98ckOyR8LUw16B7PswZ,orchid_tree_597_aug_00326.jpg,48.984693877551024,38.68129819610351,0,254,74.20101243622449,49.30472519859173,0,255,34.75908801020408,30.20330303175414,0,239,orchid_tree
1qXVx09Dl4-KdeoedMdnLS70-0tHqI_N4,orchid_tree_640_aug_00323.jpg,48.090900031887756,24.52951435306482,0,202,62.73690609056123,28.22146152860226,0,207,27.504344706632654,15.640373210764302,0,180,orchid_tree
1HUwnjafLaXAMNHlXCb9wiEZgqylmQYE7,orchid_tree_1064_aug_00322.jpg,41.80947066326531,24.095245303008426,0,150,53.001295440051024,28.243327798378896,0,162,27.942621970663264,17.46398204929583,0,124,orchid_tree
1Tb4AAv3riKPm1Ea94Zx7eEmUmPtwNSj4,orchid_tree_1229_aug_00318.jpg,56.85728236607143,39.46188709759382,0,238,96.6136399872449,49.87269947813596,0,255,31.16338488520408,24.736926018063855,0,178,orchid_tree
1uSt4qg6CWfKZDFKp85bKNbM9oMsjLk8c,orchid_tree_630_aug_00321.jpg,43.64873644770408,37.14066570949051,0,253,96.50538105867346,57.075852971366125,0,255,28.517398756377553,27.59525002382954,0,245,orchid_tree
1tDkQpgHk_yjP5cHR8txBwIiILDIBKrXU,orchid_tree_841_aug_00315.jpg,57.71693638392857,32.4633067266851,0,205,72.7905572385204,37.12033302657586,0,214,39.14947385204081,22.628617009417134,0,163,orchid_tree
106QjN7tFSgTubukWHNRcqHGvm4OjZi5G,orchid_tree_812_aug_00320.jpg,38.645288584183675,29.5758658511404,0,202,54.93899473852041,35.27694341103937,0,219,20.870495854591837,18.32320184373965,0,139,orchid_tree
1w84HVYNbtzd4jmoEooo_16LuJes1aCZi,orchid_tree_847_aug_00319.jpg,32.75175382653061,21.1274206163124,0,150,51.54639668367347,28.457308358414842,0,173,27.129703443877553,17.056794227303225,0,132,orchid_tree
1OglsBsP8FAX3d2aneRoxZ7dmmM9x1reX,orchid_tree_1052_aug_00317.jpg,34.508430325255105,31.816521873606767,0,216,71.56895727040816,48.3967355225985,0,250,20.013711734693878,20.571838649150905,0,168,orchid_tree
1emClLilZPrEH0VfPtkAIB0RAm_cirooj,orchid_tree_4760_aug_00316.jpg,54.95912388392857,35.70870692005052,0,225,77.30050223214286,44.09627202722803,0,240,29.249242665816325,21.696205802070132,0,173,orchid_tree
1cmjb_bCZcukRs-Wmy4iQvsztmw122sVl,orchid_tree_984_aug_00311.jpg,32.146165497448976,21.962228608591364,0,130,50.96733498086735,32.421647316643885,0,159,27.463050063775512,18.809641270575128,0,113,orchid_tree
1sAGKD9S0KWTeInJ-pwajoMjpjODrzY_F,orchid_tree_812_aug_00312.jpg,61.965162627551024,41.11498929868461,0,247,86.78601323341837,49.058068706700325,0,255,35.41523836096939,25.797044678126664,0,164,orchid_tree
1rTy8iED-wyLi8TyEvi4VLUIyeltd-Vrk,orchid_tree_329_aug_00310.jpg,50.17416693239796,36.039154407589784,0,255,87.82393973214286,46.96556911175745,0,255,35.602957589285715,28.788849126806593,0,249,orchid_tree
1fNoutxrIjhYdLgkO8ugguWFcYVXanzk2,orchid_tree_803_aug_00313.jpg,40.388352997448976,21.438777588761745,0,160,61.11294244260204,26.677120255393582,4,180,24.594925860969386,14.117349006496417,0,121,orchid_tree
1YBkhMqVr-RW6qM62sq2OZbULney9MhaQ,orchid_tree_4727_aug_00309.jpg,42.54053730867347,20.778369135858405,0,142,62.93002630739796,26.841768476839068,0,162,26.99806680484694,13.89975471194716,0,98,orchid_tree
1MDfk8g-Vl9Z3SKWhdlJdJVrdk7dGNJh6,orchid_tree_597_aug_00308.jpg,54.935865752551024,28.111052953426434,0,240,79.55265465561224,35.67200032617187,0,250,34.322484853316325,18.939405209416513,0,216,orchid_tree
1CLCJ3qOc1FhR1YtAV8e3Lbe0mPib2zeq,orchid_tree_661_aug_00304.jpg,39.03511639030612,24.893600161894106,0,216,76.3741230867347,33.98166222207436,0,239,27.220005580357142,19.47436888566268,0,204,orchid_tree
1bbhnYycLTfyz13zTMYp0AfIqr0nIPMPT,orchid_tree_1169_aug_00305.jpg,51.30614237882653,24.57650241998958,0,147,51.30614237882653,24.57650241998958,0,147,51.30614237882653,24.57650241998958,0,147,orchid_tree
1bQx2IQEr294cNJcL3RSCJWoxGvXgNbOn,orchid_tree_1217_aug_00301.jpg,51.93026546556123,33.813170461066576,0,211,68.68064413265306,39.001622113124874,0,228,24.402543048469386,20.326328414736412,0,143,orchid_tree
1DLBCmt8FjZpceFe2tFIeTRsO_v6PBQ-X,orchid_tree_796_aug_00303.jpg,52.17813297193877,30.612630860445165,0,188,52.17813297193877,30.612630860445165,0,188,52.17813297193877,30.612630860445165,0,188,orchid_tree
1aw8NKpQT7n0_Ue6zcUCOu5tfHsuZTr0s,orchid_tree_210_aug_00306.jpg,55.99053332270408,24.8978575466627,0,200,67.22333386479592,25.093777924886258,0,205,27.97821667729592,17.932860226450014,0,192,orchid_tree
